Student Name/Gender/Student No./Gapps Account/Guardian1 Email/Guardian2 Email/Grade/ Course 1/Course 1 Title/Course 1 Credit Value/Course 2/Course 2 Title//Course 2 Credit Value/Course 3/Course 3 Title/Course 3 Credit Value/Course 4/Course 4 Title/Course 4 Credit Value/Course 5/Course 5 Title/Course 5 Credit Value/Course 6/Course 6 Title/Course 6 Credit Value/Course 7/Course 7 Title/Course 7 Credit Value/Course 8/Course 8 Title/Course 8 Credit Value/Course 9/Course 9 Title/Course 9 Credit Value/Course 10/Course 10 Title/Course 10 Credit Value/Course 11/Course 11 Title/Course 11 Credit Value/Total Courses/Alternate Course 1/Alternate Course 1 Title/Alternate Course 1 Credit Value/Alternate Course 2/Alternate Course 2 Title/Alternate Course 2 Credit Value/Alternate Course 3/Alternate Course 3 Title/Alternate Course 3 Credit Value
"Agace,Lorianne"/F/339176964/339176964@gapps.yrdsb.ca///12/CIA4U1/Analysing Current Economic Issues/1/CLN4U1/Canadian and International Law//1/ENG4U1/English/1/HZT4U1/Philosophy: Questions and Theories/1/IDC4U1/Interdisciplinary Studies/1/MDM4U1/Mathematics of Data Management/1/TGV4M1/"Communications Technology: TV, Video & Movie Production"/1/////////////7/HHG4M1/Issues in Human Growth and Development (Alternate)/1/PAF4O8/Personal & Fitness Activities-Female (Alternate)/1///
"Clarita,Darryl"/F/336966588/336966588@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1D1/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1D1/Science/1//////////8/BTT1O1/Information and Communication Techn (Alternate)/1/ADA1O1/Drama (Alternate)/1///
"Trescha,Roanna"/F/237177252/237177252@gapps.yrdsb.ca///12/ADA4M1/Drama/1/ENG4U1/English//1/HFA4U1/Nutrition and Health/1/MHF4U1/Advanced Functions/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1////////////////6/ADB4M1/Drama - Musical Theatre (Alternate)/1//////
"Roxie,Mirella"/M/238600980/238600980@gapps.yrdsb.ca///10/CHC2D1/Canadian History Since World War I/1/CHV2O1/Civics and Citizenship//0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/GLE2O1/Learning Strategies: Skills for Success in Secondary School/1/HFN2O1/Food and Nutrition/1/ICS2O1/Introduction to Computer Studies/1/MFM2PK/Foundations of Mathematics/1/SNC2D1/Science/1///////9/AVI2O1/Visual Arts (Alternate)/1/FSF2P1/Core French (Alternate)/1///
"Malva,Timmie"/M/331602792/331602792@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1D1/Core French/1/MTH1W1/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1D1/Science/1/TIJ1O1/Exploring Technologies/1//////////8/HIF1O1/"Individual, Family and Social Living (Alternate)"/1/BTT1O1/Information and Communication Techn (Alternate)/1///
"Kelila,Wren"/F/352781424/352781424@gapps.yrdsb.ca///12/AVI4M1/Visual Arts/1/AWD4M1/Visual Arts - Visual Design//1/AWQ4M1/Visual Arts - Photography/1/CHY4U1/World History: The West and the Wor/1/ENG4U1/English/1/MHF4U1/Advanced Functions/1/TGV3M1/"Communications Technology: TV, Video & Movie Production"/1/ZREMOT/Remote Holding Code/0//////////8/FSF4U1/Core French (Alternate)/1/TGV4M1/"Communications Technology: TV, Video & Movie Production (Alternate)"/1///
"Constancia,Dina"/F/173834208/173834208@gapps.yrdsb.ca///12/ENG1D1/English/1/ENG4U1/English//1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1/////////////7/CLN4U1/Canadian and International Law (Alternate)/1/CPW4U1/Canadian and World Politics (Alternate)/1///
"Amalee,Liz"/F/173857560/173857560@gapps.yrdsb.ca///12/AWD4M1/Visual Arts - Visual Design/1/ENG4UE/English//1/EWC4U1/The Writer's Craft/1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/SBI4UE/Biology/1/SCH4U1/Chemistry/1/ZREMOT/Remote Holding Code/0//////////8/HHG4M1/Issues in Human Growth and Development (Alternate)/1/PPL4O8/Healthy Active Living Education (Alternate)/1/AWS4M1/Visual Arts - Digital Media (Alternate)/1
"Flossy,Maryanna"/F/331955316/331955316@gapps.yrdsb.ca///9/CGC1P1/Geography of Canada/1/ENG1P1/English//1/FSF1P1/Core French/1/GLE1O1/Learning Strategies 1: Skills for Success in Secondary School/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1P1/Science/1//////////8/ADA1O1/Drama (Alternate)/1/BTT1O1/Information and Communication Techn (Alternate)/1///
"Marnie,Alissa"/F/337089336/337089336@gapps.yrdsb.ca///11/AWD3M1/Visual Arts - Visual Design/1/CLU3M1/Understanding Canadian Law//1/DCO3OC/Creating Opportunities through Co-o/2/ENG3U1/English/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/MCR3U1/Functions/1/SBI3U1/Biology/1/////////////7/AVI4M1/Visual Arts (Alternate)/1/HPW3C1/Living and Working with Children (Alternate)/1///
"Ulla,Lorita"/F/332426580/332426580@gapps.yrdsb.ca///11/BAF3M1/Financial Accounting Fundamentals/1/DCO3OC/Creating Opportunities through Co-o//2/ENG3U1/English/1/IDC3O1/Interdisciplinary Studies/1/MCR3U1/Functions/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1/////////////7/SPH3U1/Physics (Alternate)/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology (Alternate)"/1///
"Ilka,Eydie"/F/344595960/344595960@gapps.yrdsb.ca///10/BBI2O1/Introduction to Business/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/FSF2D1/Core French/1/GLC2O1/Career Studies/0.5/MFM2P1/Foundations of Mathematics/1/PPL2O8/Healthy Active Living Education-Female/1/SNC2D1/Science/1///////9/LWSBD1/Spanish (Alternate)/1/TGJ2O1/Communications Technology (Alternate)/1///
"Debera,Cathyleen"/F/355914456/355914456@gapps.yrdsb.ca///11/ENG2D1/English/1/ESLEO1/"English as a Second Language, Level 5"//1/FSF2D1/Core French/1/MCR3U1/Functions/1/PAF3O8/Personal and Fitness Activities-Female/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1//////////8/////////
"Bernie,Petronia"/F/240892152/240892152@gapps.yrdsb.ca///11/AWD3M1/Visual Arts - Visual Design/1/ENG3U1/English//1/FSF4UE/Core French/1/MCR3U1/Functions/1/PPL3O8/Healthy Active Living Education-Female/1/SBI3U1/Biology/1/TDJ3M1/Technological Design/1/TDJ4M1/Technological Design/1//////////8/CLN4U1/Canadian and International Law (Alternate)/1/AVI4M1/Visual Arts (Alternate)/1///
"Lenee,Lorinda"/M/175819524/175819524@gapps.yrdsb.ca///11/DCO3OC/Creating Opportunities through Co-o/2/ENG3U1/English//1/HFC3M1/Food and Culture/1/HPW3C1/Living and Working with Children/1/MCF3M1/Functions and Applications/1/SCH3U1/Chemistry/1/TGV3M1/"Communications Technology: TV, Video & Movie Production"/1/////////////7/SBI3C1/Biology (Alternate)/1//////
"Joanna,Elna"/M/346152432/346152432@gapps.yrdsb.ca///11/FSF4U1/Core French/1/ICS4UE/Computer Science//1/MCV4UE/Calculus and Vectors/1/MDM4UE/Mathematics of Data Management/1/MHF4U6/Advanced Functions/1/SCH3U6/Chemistry/1/SCH4U1/Chemistry/1/////////////7/IDC3OE/Interdisciplinary Studies (Alternate)/1//////
"Paolina,Nessy"/M/331238676/331238676@gapps.yrdsb.ca///10/BBI2O1/Introduction to Business/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/MPM2D1/Principles of Mathematics/1/PAF2O9/Personal and Fitness Activities-Male/1/SNC2D1/Science/1/TGJ2O1/Communications Technology/1///////9/HFN2O1/Food and Nutrition (Alternate)/1/AWC2O1/Visual Arts- Ceramics (Alternate)/1///
"Batsheva,Delcine"/F/351333852/351333852@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/CGC1D1/Issues in Canadian Geography//1/ESLCO1/"English as a Second Language, Level 3"/1/ESLDO1/"English as a Second Language, Level 4"/1/FSF1O1/Core French/1/MTH1W1/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1DL/Science/1//////////8/BTT1O1/Information and Communication Techn (Alternate)/1//////
"Ruthann,Hayley"/M/352747980/352747980@gapps.yrdsb.ca///9/AMI1O1/Instrumental Music-Band/1/AVI1O1/Visual Arts//1/CGC1D1/Issues in Canadian Geography/1/ENG1D1/English/1/FSF1D1/Core French/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D1/Science/1//////////8/HIF1O1/"Individual, Family and Social Living (Alternate)"/1/ICS2O1/Introduction to Computer Studies (Alternate)/1///
"Fredia,Christina"/F/330824928/330824928@gapps.yrdsb.ca///10/AWC2O1/Visual Arts- Ceramics/1/BBI2O1/Introduction to Business//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/HFN2O1/Food and Nutrition/1/ICS2O1/Introduction to Computer Studies/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1///////9/BMI3C1/"Marketing:Goods, Services, Events (Alternate)"/1/FSF2D1/Core French (Alternate)/1///
"Haily,Bobina"/M/348895668/348895668@gapps.yrdsb.ca///10/ADA2O1/Drama/1/CHC2DG/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2DG/English/1/FSF2DG/Core French/1/GLC2O1/Career Studies/0.5/MPM2DG/Principles of Mathematics/1/SNC2DG/Science/1/TEJ2O1/Computer Technology/1///////9/PPL2O9/Healthy Active Living Education-Male (Alternate)/1/ICS2OG/Intro to Computer Studies (Alternate)/1///
"Arleta,Kakalina"/F/351333756/351333756@gapps.yrdsb.ca///10/AWJ2O1/Visual Arts- Stage Design/1/BBI2O1/Introduction to Business//1/CHV2OL/Civics and Citizenship/0.5/ENG2D1/English/1/FSF1D1/Core French/1/GLC2OL/Career Studies/0.5/HFN2O1/Food and Nutrition/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1///////9/LWSBD1/Spanish (Alternate)/1//////
"Katy,Babs"/M/334567428/334567428@gapps.yrdsb.ca///11/ENG3UE/English/1/ICS3U1/Introduction to Computer Science//1/MCR3U6/Functions/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/TDJ3M1/Technological Design/1/TEJ3M1/Computer Engineering Technology/1/TGV3M1/"Communications Technology: TV, Video & Movie Production"/1/ZREMOT/Remote Holding Code/0///////9/GPP3O1/Leadership and Peer Support (Alternate)/1//////
"Murial,Dennie"/F/173861400/173861400@gapps.yrdsb.ca///12/BBB4M1/International Business Fundamentals/1/ENG4UE/English//1/HHG4M1/Issues in Human Growth and Development/1/HSB4U1/Challenge and Change in Society/1/IDC4UE/Interdisciplinary Studies/1/MHF4U1/Advanced Functions/1/TGV4M1/"Communications Technology: TV, Video & Movie Production"/1/////////////7/AWS4M1/Visual Arts - Digital Media (Alternate)/1//////
"Raynell,Shel"/F/350587884/350587884@gapps.yrdsb.ca///10/BBI2O1/Introduction to Business/1/CHC2D1/Canadian History Since World War I//1/ENG2D1/English/1/HFN2O1/Food and Nutrition/1/MPM2D1/Principles of Mathematics/1/PAF2O8/Healthy Living and Personal and Fit/1/SNC2D1/Science/1/TGJ2O1/Communications Technology/1//////////8/AWC2O1/Visual Arts- Ceramics (Alternate)/1/SCH3U1/Chemistry (Alternate)/1///
"Shaine,Lorri"/M/176065860/176065860@gapps.yrdsb.ca///11/DCO3OT/Creating Opportunities through Co-o/2/HFC3M1/Food and Culture//1/IDC4U1/Interdisciplinary Studies/1/MCR3U1/Functions/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/////////////7/BMI3C1/"Marketing:Goods, Services, Events (Alternate)"/1//////
"Lenora,Valina"/M/355191996/355191996@gapps.yrdsb.ca///10/AVI2O1/Visual Arts/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/ESLEO1/"English as a Second Language, Level 5"/1/GLC2O1/Career Studies/0.5/MPM2D1/Principles of Mathematics/1/PAF2O9/Personal and Fitness Activities-Male/1/SNC2D1/Science/1///////9/ADA2O1/Drama (Alternate)/1//////
"Inesita,Lira"/M/343725528/343725528@gapps.yrdsb.ca///12/BAT4M1/Financial Accounting Principles/1/BOH4M1/Business Leadership:  Management Fu//1/CIA4U1/Analysing Current Economic Issues/1/CLN4U1/Canadian and International Law/1/HFA4U1/Nutrition and Health/1/IDC4U1/Interdisciplinary Studies/1////////////////6/PPL4O9/Healthy Active Living Education (Alternate)/1//////
"Trenna,Imogen"/M/173633304/173633304@gapps.yrdsb.ca///12/ENG4U1/English/1/IDC4U1/Interdisciplinary Studies//1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1/////////////7/PSK4U1/Introductory Kinesiology (Alternate)/1/MDM4U1/Mathematics of Data Management (Alternate)/1///
"Cherise,Daphna"/M/334326144/334326144@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1D1/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D1/Science/1//////////8/TIJ1O1/Exploring Technologies (Alternate)/1/ADA1O1/Drama (Alternate)/1///
"Caritta,Margaret"/M/238074312/238074312@gapps.yrdsb.ca///9/KCCAND/Life Skills/0/KENAND/Language and Communication Developm//0/KMMAND/Numeracy and Numbers/0/KPFAND/Personal Health and Fitness/0//////////////////////4/////////
"Ginnifer,Raf"/F/238597224/238597224@gapps.yrdsb.ca///10/ADA2O1/Drama/1/AWJ2O1/Visual Arts- Stage Design//1/CHC2D1/Canadian History Since World War I/1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/MPM2D1/Principles of Mathematics/1/PPL2O8/Healthy Active Living Education-Female/1/SNC2D1/Science/1///////9/ADB2O1/Drama - Musical Theatre (Alternate)/1//////
"Charissa,Dusty"/F/334524456/334524456@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/BTT1O1/Information and Communication Techn//1/CGC1D1/Issues in Canadian Geography/1/ENG1D1/English/1/FSF1D1/Core French/1/MTH1W1/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1D1/Science/1//////////8/ADA1O1/Drama (Alternate)/1/HIF1O1/"Individual, Family and Social Living (Alternate)"/1///
"Amandi,Rozele"/M/330950076/330950076@gapps.yrdsb.ca///9/ADA1O1/Drama/1/BTT1O1/Information and Communication Techn//1/CGC1D1/Issues in Canadian Geography/1/ENG1D1/English/1/FSF1D1/Core French/1/MTH1W1/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1D1/Science/1//////////8/HIF1O1/"Individual, Family and Social Living (Alternate)"/1/AVI1O1/Visual Arts (Alternate)/1///
"Biddie,Allyson"/F/330975120/330975120@gapps.yrdsb.ca///10/ADA2O1/Drama/1/CHC2D1/Canadian History Since World War I//1/CHV2O1/Civics and Citizenship/0.5/ENG2D1/English/1/FSF2D1/Core French/1/GLC2O1/Career Studies/0.5/MPM2D1/Principles of Mathematics/1/PPL2O8/Healthy Active Living Education-Female/1/SNC2D1/Science/1///////9/BBI2O1/Introduction to Business (Alternate)/1//////
"Morissa,Flossi"/M/335909088/335909088@gapps.yrdsb.ca///11/BAF3M1/Financial Accounting Fundamentals/1/ENG3U1/English//1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/ICS3U1/Introduction to Computer Science/1/MCR3U1/Functions/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1//////////8/HFC3M1/Food and Culture (Alternate)/1/PAF3O9/Personal and Fitness Activities-Male (Alternate)/1///
"Benny,Loni"/F/175821204/175821204@gapps.yrdsb.ca///11/COP3X9/CoOp Sem 2 Am or PM/2/ENG3U1/English//1/FSF3U1/Core French/1/MCR3U1/Functions/1/SBI4U1/Biology/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/////////////7/HSP3U1/"Introduction to Anthropology, Psychology & Sociology (Alternate)"/1/MHF4U1/Advanced Functions (Alternate)/1///
"Lona,Anallese"/M/240776988/240776988@gapps.yrdsb.ca///11/AMI3M1/Instrumental Music-Band/1/AMR3M1/Repertoire//1/ENG3U1/English/1/ICS3U6/Introduction to Computer Science /1/MCR3U6/Functions/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/TEJ3M1/Computer Engineering Technology/1///////9/BMI3C1/"Marketing:Goods, Services, Events (Alternate)"/1/TDJ3M1/Technological Design (Alternate)/1///
"Norma,Isabella"/M/176271576/176271576@gapps.yrdsb.ca///11/BAF3M1/Financial Accounting Fundamentals/1/CLU3M1/Understanding Canadian Law//1/ENG3U1/English/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/ICS3U1/Introduction to Computer Science/1/MCR3U1/Functions/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1//////////8/PAF3O9/Personal and Fitness Activities-Male (Alternate)/1/PPL3O9/Healthy Active Living Education-Male (Alternate)/1///
"Corrine,Joletta"/M/339170148/339170148@gapps.yrdsb.ca///12/BAT4M1/Financial Accounting Principles/1/HFA4U1/Nutrition and Health//1/IDC4U1/Interdisciplinary Studies/1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/SCH4U1/Chemistry/1/SPH4U1/Physics/1/ZREMOT/Remote Holding Code/0//////////8/SBI4U1/Biology (Alternate)/1/ICS4U1/Computer Science  (Alternate)/1///
"Tedra,Dinnie"/M/239971236/239971236@gapps.yrdsb.ca///9/BTT1O1/Information and Communication Techn/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1P1/Core French/1/MTH1W1/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1D1/Science/1/TIJ1O1/Exploring Technologies/1//////////8/AVI1O1/Visual Arts (Alternate)/1/ADA1O1/Drama (Alternate)/1///
"Cory,Frayda"/M/240421704/240421704@gapps.yrdsb.ca///9/KCCAND/Life Skills/0/KENAND/Language and Communication Developm//0/KMMAND/Numeracy and Numbers/0/KPFAND/Personal Health and Fitness/0//////////////////////4/////////
"Lucky,Ursola"/F/236982204/236982204@gapps.yrdsb.ca///11/BOH4M1/Business Leadership:  Management Fu/1/DCO3OC/Creating Opportunities through Co-o//2/ENG3UE/English/1/FSF4UE/Core French/1/GPP3O1/Leadership and Peer Support/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/MCR3U1/Functions/1/////////////7/////////
"Vivie,Winonah"/M/173635680/173635680@gapps.yrdsb.ca///12/BOH4M1/Business Leadership:  Management Fu/1/HFA4U1/Nutrition and Health//1/IDC4U1/Interdisciplinary Studies/1/MCV4U1/Calculus and Vectors/1/MHF4U1/Advanced Functions/1/PAF4O9/Personal & Fitness Activities-Male/1////////////////6/////////
"Dotti,Brigitta"/M/237320988/237320988@gapps.yrdsb.ca///12/BOH4M1/Business Leadership:  Management Fu/1/HFA4U1/Nutrition and Health//1/HSB4U1/Challenge and Change in Society/1/HZT4U1/Philosophy: Questions and Theories/1/IDC4U3/Interdisciplinary Studies/1/TDJ4M1/Technological Design/1////////////////6/////////
"Alexi,Harriott"/M/176101884/176101884@gapps.yrdsb.ca///11/AMR3M1/Repertoire/1/CGG3O1/Travel and Tourism:A Geographic Perspective//1/ENG3U1/English/1/GLE3O1/AdvancedLearning Strategies: Skills for Success After Secondary School/1/IDC3O1/Interdisciplinary Studies/1/MCF3M1/Functions and Applications/1/PPL3O9/Healthy Active Living Education-Male/1/SBI3C1/Biology/1/TEJ3M1/Computer Engineering Technology/1///////9/////////
"Claudine,Yoshiko"/M/238501092/238501092@gapps.yrdsb.ca///11/CIE3M1/The Individual and the Economy/1/ENG3UE/English//1/ICS4U1/Computer Science /1/MCR3U1/Functions/1/MHF4U1/Advanced Functions/1/SCH3U1/Chemistry/1/SPH3U1/Physics/1/TGV3M1/"Communications Technology: TV, Video & Movie Production"/1/ZREMOT/Remote Holding Code/0///////9/TDJ3M1/Technological Design (Alternate)/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology (Alternate)"/1///
"Bibbie,Beatrice"/F/240352296/240352296@gapps.yrdsb.ca///9/AMR1O1/Repertoire/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1D1/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O8/Healthy Active Living-Female/1/SNC1D1/Science/1/TIJ1O1/Exploring Technologies/1///////9/AMI1O1/Instrumental Music-Band (Alternate)/1/AVI1O1/Visual Arts (Alternate)/1///
"Susanne,Anissa"/M/336401232/336401232@gapps.yrdsb.ca///11/AMI3M1/Instrumental Music-Band/1/AMR3M1/Repertoire//1/FSF3U1/Core French/1/ICS3U6/Introduction to Computer Science /1/MCR3U6/Functions/1/PAF3O9/Personal and Fitness Activities-Male/1/PSK4U1/Introductory Kinesiology/1/SCH3U6/Chemistry/1/SPH3U1/Physics/1///////9/CLU3M1/Understanding Canadian Law (Alternate)/1/BAF3M1/Financial Accounting Fundamentals (Alternate)/1///
"Roana,Zahara"/F/349887072/349887072@gapps.yrdsb.ca///12/ENG4U1/English/1/HSB4U1/Challenge and Change in Society//1/IDC4U3/Interdisciplinary Studies/1/MHF4U1/Advanced Functions/1/SBI4U1/Biology/1/SCH4U1/Chemistry/1////////////////6/EWC4U1/The Writer's Craft (Alternate)/1//////
"Ramonda,Katee"/F/350158128/350158128@gapps.yrdsb.ca///11/DCO3OC/Creating Opportunities through Co-o/2/ENG3U1/English//1/ICS3U1/Introduction to Computer Science/1/MHF4U1/Advanced Functions/1/SBI3U1/Biology/1/SCH3U6/Chemistry/1/SPH3U1/Physics/1/////////////7/////////
"Charita,Nannette"/F/350158824/350158824@gapps.yrdsb.ca///12/DCO3OC/Creating Opportunities through Co-o/2/ENG4U1/English//1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/ICS4U1/Computer Science /1/MHF4U1/Advanced Functions/1/SCH4U1/Chemistry/1/SPH3U1/Physics/1/////////////7/////////
"Dianne,Tonya"/M/173141988/173141988@gapps.yrdsb.ca///12/AWQ4M1/Visual Arts - Photography/1/COP3X5/CoOp 2 Credit - Sem 1 - AM ONLY//2/ENG4C1/English/1/GLE4O1/Advanced Learning Strategies:Skills for Success After Secondary School (Identifi/1/PAF2O9/Personal and Fitness Activities-Male/1/TGV3M1/"Communications Technology: TV, Video & Movie Production"/1/YYY4X1/Dual Credit - College-Delivered/0/////////////7/////////
"Emalia,Nalani"/M/349243968/349243968@gapps.yrdsb.ca///12/ADB4M1/Drama - Musical Theatre/1/AMI4M1/Instrumental Music-Band//1/AMR4M1/Repertoire/1/HFC3M1/Food and Culture/1/MCV4UE/Calculus and Vectors/1/MDM4UE/Mathematics of Data Management/1/MHF4U6/Advanced Functions/1/SBI4U1/Biology/1/SCH4UE/Chemistry/1///////9/ICS3U1/Introduction to Computer Science (Alternate)/1/BOH4M1/Business Leadership:  Management Fu (Alternate)/1///
"Dominica,Suellen"/F/333509796/333509796@gapps.yrdsb.ca///9/BTT1O1/Information and Communication Techn/1/CGC1DG/Issues in Canadian Geography//1/ENG1DG/English/1/FSF1D1/Core French/1/MTH1WG/Mathematics/1/PAI1O1/Individual & Small Group Activities/1/SNC1DG/Science/1/TIJ1O1/Exploring Technologies/1//////////8/ADA1O1/Drama (Alternate)/1/AVI1O1/Visual Arts (Alternate)/1///
"Agace,Carolee"/M/345894324/345894324@gapps.yrdsb.ca///12/AEA4O1/Exploring and Creating in the Arts/1/AVI4M1/Visual Arts//1/AWQ4M1/Visual Arts - Photography/1/AWS4M1/Visual Arts - Digital Media/1/ENG4U1/English/1/HSB4U1/Challenge and Change in Society/1/MHF4U1/Advanced Functions/1/////////////7/////////
"Lanita,Lorianna"/M/334285164/334285164@gapps.yrdsb.ca///12/BAF3M1/Financial Accounting Fundamentals/1/BAT4M1/Financial Accounting Principles//1/ENG4U1/English/1/IDC4U3/Interdisciplinary Studies/1/MCV4U1/Calculus and Vectors/1/MDM4U1/Mathematics of Data Management/1/MHF4U1/Advanced Functions/1/SPH4U1/Physics/1//////////8/CLN4U1/Canadian and International Law (Alternate)/1/PAF4O9/Personal & Fitness Activities-Male (Alternate)/1///
"Jocelyn,Lanny"/M/334285656/334285656@gapps.yrdsb.ca///9/AVI1O1/Visual Arts/1/CGC1D1/Issues in Canadian Geography//1/ENG1D1/English/1/FSF1D1/Core French/1/HIF1O1/"Individual, Family and Social Living"/1/MTH1W1/Mathematics/1/PPL1O9/Healthy Active Living-Male/1/SNC1D1/Science/1//////////8/ADA1O1/Drama (Alternate)/1/AMI1O1/Instrumental Music-Band (Alternate)/1///
"Katharina,Seline"/F/343060044/343060044@gapps.yrdsb.ca///10/AMV2O1/Music - Vocal/Choral/1/AVI2O1/Visual Arts//1/AWC2O1/Visual Arts- Ceramics/1/CHC2D1/Canadian History Since World War I/1/ENG2D1/English/1/MCR3U6/Functions/1/MPM2D1/Principles of Mathematics/1/SNC2D1/Science/1//////////8/////////
"Alejandra,Silva"/M/350588100/350588100@gapps.yrdsb.ca///10/CHC2D1/Canadian History Since World War I/1/CHV2O1/Civics and Citizenship//0.5/ENG2D1/English/1/GLC2O1/Career Studies/0.5/HFN2O1/Food and Nutrition/1/MPM2D1/Principles of Mathematics/1/PAI2O1/Individual & Small Group Activities/1/SNC2D1/Science/1/TGJ2O1/Communications Technology/1///////9/PAF2O9/Personal and Fitness Activities-Male (Alternate)/1/AVI2O1/Visual Arts (Alternate)/1///
"Daisi,Erina"/F/176544528/176544528@gapps.yrdsb.ca///11/AWC3O1/Visual Arts- Ceramics/1/CLU3M1/Understanding Canadian Law//1/ENG3U1/English/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/IDC3O1/Interdisciplinary Studies/1/MCF3M1/Functions and Applications/1/SBI3U1/Biology/1/SCH3U1/Chemistry/1//////////8/HFC3M1/Food and Culture (Alternate)/1//////
"Nessi,Bethena"/M/349497204/349497204@gapps.yrdsb.ca///11/BMI3C1/"Marketing:Goods, Services, Events"/1/DCO3OC/Creating Opportunities through Co-o//2/ENG2P1/English/1/MBF3C1/Foundations for College Mathematics/1/PAF3O9/Personal and Fitness Activities-Male/1/SNC2D1/Science/1/TGV3M1/"Communications Technology: TV, Video & Movie Production"/1/////////////7/ICS3U1/Introduction to Computer Science (Alternate)/1/SPH3U1/Physics (Alternate)/1///
"Sheelagh,Elyn"/M/348104580/348104580@gapps.yrdsb.ca///11/BMI3C1/"Marketing:Goods, Services, Events"/1/CLU3M1/Understanding Canadian Law//1/ENG3U1/English/1/HSP3U1/"Introduction to Anthropology, Psychology & Sociology"/1/MCF3M1/Functions and Applications/1/PPL3O9/Healthy Active Living Education-Male/1/SBI3C1/Biology/1/TGV3M1/"Communications Technology: TV, Video & Movie Production"/1//////////8/AWQ3O1/Visual Arts - Photography (Alternate)/1/BAF3M1/Financial Accounting Fundamentals (Alternate)/1///
